source;target;weight
edited;not;1
edited;icing;1
edited;jealous;1
beaheadliner;glasto;5
ndevon;devon;2
ndevon;weddingphotography;2
ndevon;cornwall;2
ndevon;somerset;2
wedding;photography;2
wedding;devon;2
wedding;cornwall;2
wedding;somerset;2
wedding;wow;1
wedding;flowers;1
wedding;amazing;1
wedding;colors;1
carmen;goodtimes;1
carmen;funnyasspeople;1
hair;glastonbury13;1
hair;arcticmonkeys;1
thehives;amandapalmer;1
thehives;glastonbury2013;1
thehives;francoisandtheatlasmountains;1
positivevibes;miamigirl;1
positivevibes;latenightsearlymornings;1
positivevibes;alwaysfaithful;1
positivevibes;goodtimes;1
sherlocksecrets;glasto;1
se4;glasto;1
cleverman;glasto;1
sanjose;goodtimes;1
sanjose;yee;1
fifty;goodtimes;1
kingalex;arcticmonkeys;1
weston;salon;1
weston;skin;1
weston;redvein;1
weston;cosmetic;1
weston;beauty;1
weston;somerset;1
webstagram;party;1
webstagram;birthday;1
webstagram;goodtimes;1
webstagram;goddaughter;1
losingyou;imsorryifmyboobspoppedout;1
losingyou;glasto;1
losingyou;solange;1
losingyou;glastonbury2013;1
toptune;glasto;2
toptune;mardybum;1
longweekalmostover;glasto;2
war;ibizarocks;1
war;bastille;1
war;fave;1
war;amazing;1
war;ibiza;1
boyfriend;fun;1
boyfriend;sea;1
boyfriend;love;2
boyfriend;sunny;1
boyfriend;summer;1
boyfriend;funny;1
boyfriend;mylife;1
boyfriend;goodtimes;1
boyfriend;beach;1
boyfriend;happy;1
boyfriend;jokes;1
boyfriend;couple;1
boyfriend;sexy;1
boyfriend;lovehim;1
boyfriend;makemyday;1
boyfriend;man;1
boyfriend;soppytweet;1
boyfriend;amazing;1
boyfriend;wonderful;1
vegaslife;neyo;1
vegaslife;goodpeoples;1
vegaslife;goodtimes;1
vegaslife;mymini;1
vegaslife;lovesit;1
taunton;somerset;1
mgmt;suede;2
mgmt;savages;1
mgmt;indie;1
mgmt;chvrches;1
mgmt;beadyeye;2
mgmt;arcticmonkeys;3
mgmt;indierock;2
mgmt;muse;2
mgmt;chvrche;1
mgmt;arcadefire;1
mgmt;delorean;1
tomodell;rollingstones;2
tomodell;buzzing;2
tomodell;hydepark;2
tomodell;jakebugg;3
tomodell;buzzin;1
tomodell;therollingstones;1
tomodell;glasto;2
tomodell;tune;1
tomodell;acoustic;1
tomodell;good;1
dödkille_90;festival;1
glastofe;glasto;3
fotografía;festival;1
fotografía;mujeres;1
cococomin;festival;1
cococomin;delasmejoresexperiencias;1
cococomin;purafelicidad;1
hdfest;festival;3
hdfest;tan;1
hdfest;aztec;1
hdfest;anklesocks;1
hdfest;dungarees;1
hdfest;redlips;1
hdfest;curls;1
hdfest;lipstick;1
hdfest;blazers;1
hdfest;festivalwear;1
hdfest;fun;1
hdfest;love;1
hdfest;woo;1
hdfest;mates;1
hdfest;excited;1
hdfest;friends;1
hdfest;girls;1
hdfest;djing;1
hdfest;dj;1
hdfest;redbull;1
hdfest;gutted;1
imaginedragons;arcticmonkeys;1
atonal;festival;1
atonal;mitte;1
atonal;berlin;1
atonal;electronicmusic;1
atonal;experimental;1
catchingup;arcticmonkeys;1
houseparty;goodtimes;1
missingout;glasto;4
missingout;peak;1
missingout;drake;1
missingout;gutted;2
philly;goodtimes;2
philly;suchagreatnight;1
cobra;burank;1
cobra;love;1
cobra;club;1
cobra;gaypride;1
cobra;drunk;1
cobra;equality;1
cobra;clubcobra;1
cobra;goodtimes;1
topband;arcticmonkeys;1
brighton;film;2
brighton;festival;3
brighton;goodtimes;1
brighton;poseidonmothafucka;1
brighton;goodpeople;1
brighton;ilovecock;1
brighton;pride;1
brighton;sunshine;1
brighton;beststaff;1
brighton;glasto;5
brighton;tapas;2
brighton;cocktails;2
brighton;bristol;1
brighton;meetpeople;1
brighton;onclique;1
middleclassmidlifecrisisfest;glasto;2
arundel;glasto;2
artistsofthemonth;goodtimes;1
artistsofthemonth;r;1
andtheirfarm;memories;1
andtheirfarm;glasto;1
andtheirfarm;fuckthem;1
np;arcticmonkeys;2
np;music;2
np;internetradio;2
np;classicrock;1
np;worldwide;1
np;tune;2
np;dance;1
np;freedom;1
np;crunch;1
np;stts;1
np;nowplaying;1
np;rock;1
funstuff;safegrad;1
funstuff;grad2013;1
funstuff;goodtimes;1
flowing;moet;1
flowing;goodtimes;1
primalscream;rollingstones;1
primalscream;fuckbuttons;1
primalscream;johnnymarr;1
primalscream;haim;1
primalscream;toy;1
primalscream;favourite;1
primalscream;glastonbury13;2
primalscream;win;17
primalscream;saddos;1
primalscream;cometogether;1
primalscream;tune;2
primalscream;brilliant;1
primalscream;stones;2
primalscream;buythecow;1
primalscream;publicenemy;1
primalscream;chaseandstatus;2
primalscream;charliewatts;1
primalscream;happy30thbirthdaycheryl;1
primalscream;gagamakesusbelieveinourselves;1
primalscream;professorgreen;1
primalscream;nilerodgers;1
primalscream;chic;1
primalscream;mental;1
weaintdoneyet;goodtimes;1
weaintdoneyet;thisiswhaticallagoodassnight;1
kortspill;goodtimes;1
kortspill;rainyday;1
greykeys;live;1
greykeys;unionjack;1
greykeys;rollingstones;1
greykeys;life;1
greykeys;keys;1
goodvibes;goodtimes;1
goodvibes;hugs;1
goodvibes;startalk;1
goodvibes;glasto;1
uselesspricks;glasto;1
bast;glasto;1
bast;bastille;1
k4k;f4f;1
k4k;fun;1
k4k;lol;1
k4k;love;1
k4k;nyc;1
k4k;dontjudgeme;1
k4k;chillen;1
k4k;greygoose;1
k4k;bestfriends;1
k4k;goodtimes;1
k4k;lmao;1
setlist;arcticmonkeys;1
wine;goodtimes;1
wine;finedining;1
istanbul;goodtimes;1
istanbul;holiday;1
dignity;jacob;1
dignity;krystal;1
dignity;goodtimes;1
dignity;colleen;1
glam;glasto;4
glam;fbloggers;1
birthday;glasto;1
loveit;jakebugg;1
loveit;arcticmonkeys;1
loveit;mental;1
entertainment;glastonbury2013;1
entertainment;music;3
nailedit;glasto;2
nailedit;legends;1
faded;beerpongnight;1
faded;goodtimes;1
mardystringsection;glasto;1
lovethelyrics;arcticmonkeys;1
xbox;bronight;1
xbox;funny;1
xbox;goodtimes;1
xbox;funnyshit;1
mumford;bbcglasto;1
mumford;glasto;1
mumford;vampireweekend;1
mumford;benhoward;1
mumford;haim;1
glastonburymemory;goodtimes;1
atthefront;glasto2013;1
swish;glasto;2
hashtag;xgames;1
hashtag;damn;1
hashtag;goodtimes;1
hashtag;jealous;1
hashtag;bye;1
hashtag;goaway;1
hashtag;idontlikeu;1
hashtag;iloveyou;1
hotguys;goodtimes;2
heartthrob;glasto;1
heartthrob;arcticmonkeys;1
jel;glasto;6
jel;takemethere;1
jel;baldeyes;1
jel;luckofthedraw;1
jel;beautifullady;1
jel;bbcglasto;1
jel;glasto2013;1
jel;missu;2
jel;missyou;1
jel;blwyddynnesa;1
jel;campioynpwlleliynlle;1
jel;dontdarecomebackbrownagain;1
jel;ihatework;1
jel;mmmm;1
jel;stones;2
jel;thinspiration;2
jel;sojel;1
jel;nextyear;1
jel;thinspirationoftheday;1
jel;therollingstones;1
180g;music;1
180g;arcticmonkeys;1
180g;nowspinning;1
180g;vinyl;1
180g;suckitandsee;1
180g;33rpm;1
foodwaste;glasto;3
digi;glasto;1
wellieboots;lotsofmud;1
wellieboots;summermadness;1
wellieboots;goodtimes;1
wellieboots;summerfun;1
sunlook;sun;1
sunlook;sunny;1
sunlook;goodevening;1
sunlook;sunset;1
sunlook;russia;1
sunlook;sakhalin;1
sunlook;goodtimes;1
sunlook;evening;1
sunlook;wondeful;1
sunlook;byebye;1
lionsbreakfast;lions;1
vamos;lions;1
chapatiman;glastomap;2
chapatiman;glasto;2
smashem;lions;1
gamedayfeeling;lions;1
referee;lions;13
referee;specsavers;13
wishiwasinmelbourne;lions;1
2from2;2ndtest;1
2from2;lions;1
britishandirishlionstour;lions;1
ashes;lions;2
ashes;nowins;2
makehistory;lions;2
kickhisassseabass;lions;2
kickhisassseabass;bod;2
lovemusic;glasto;1
lovemusic;hatetents;1
lovemusic;winnebago;1
lovemusic;unreal;2
lovemusic;mayniac;2
pride;lions;7
timesaretough;lions;1
welshlion;lionstour;1
welshlion;microbilogy;1
welshlion;lions;1
youngs;lions;1
ruonten;lions;1
standtogether;lions;11
winning;lions;2
winning;excitedface;1
winning;cavendish;1
winning;champagne;1
winning;robson;1
winning;webber;1
pint;bacon;1
pint;lions;2
pint;sprint;1
pint;shake;1
woodrush;deja;1
woodrush;lions;1
punafterpun;lions;1
ferocity;lions;1
qantaschoir;lions;1
build;mikesmith;1
build;lions;1
ianbeale;lions;1
facetime;lions;1
control;lions;1
control;discipline;1
sexton;wrapitup;1
sexton;lions;1
monster;lions;1
rugger;lions;1
auslions;lions;7
lions2nil;lions;2
pink;festival;1
pink;weekend;1
pink;music;1
pink;studs;1
pink;summer;1
pink;style;1
pink;colours;1
f1gp;lions;1
ncc;lions;1
welshrugby;wecanwintheseries;2
welshrugby;lions;2
sofa;lovely;1
sofa;lions;1
sofa;day;1
sofa;gutted;1
dadjokes;lions;1
dedication;lions;5
localheroes;lions;1
mustwatch;lions;2
amantebeachclub;lions;1
amantebeachclub;ibiza;1
weownyou;lions;1
thelionswillroar;lions;1
tats;lions;1
leavenodoubt;lions;1
carpediem;lions;1
tigers;lions;1
halfpenny;north;1
halfpenny;lions;7
halfpenny;ohhello;1
halfpenny;2ndtest;1
murray;f1;2
murray;lions;2
murray;nelson;1
murray;glasto;1
marksman;lions;1
letshaveitthen;lions;1
pleasewin;lions;1
linespeed;lions;1
prediction;lions;1
welsh;tuilagi;2
welsh;english;2
welsh;lions;2
barrier;glasto;1
shoulder2shoulder;seaofred;1
shoulder2shoulder;lions;1
shoulder2shoulder;eye2eye;1
theapprentice;lions;1
notaplasticrugbyfan;lions;1
seriousbuisness;lions;1
corona;tea;1
corona;lions;1
corona;baconroll;1
corona;luckies;1
corona;barny;1
corona;gin;1
corona;summer;1
corona;sunshine;1
pleasant;lions;1
shlidoftheday;lions;1
rte;lions;1
tour;lions;2
bestthingoflife;goodtimes;1
cmon;lions;3
cmon;wallabies;1
represent;lions;1
represent;glasto;1
seeofred;lionstour;1
seeofred;lions;2
luckybastard;jealous;1
luckybastard;lions;1
wrapitup;lions;1
lcc;lions;1
newtwinneeded;lions;1
teamlions;lions;1
surreal;lions;1
gowell;lions;1
lad;lions;1
lad;glasto;1
hellyeah;lions;1
hontommy;lions;1
wallabiewipeout;lions;3
paddypower;comeonboysandboyos;1
paddypower;lions;1
winninglions;lions;1
getyourprioritiesright;lions;1
comeonthelions;lions;1
earlypints;talbot;1
earlypints;its3pmsomewhere;1
earlypints;lions;1
kingston;lions;1
carnstrayer;wallabies;1
carnstrayer;lions;1
pumpedup;lions;1
bored;lions;1
bored;already;1
bored;glasto;2
bored;thestones;1
bored;go;1
bored;fucking;1
bored;got;1
bored;fuck;1
bored;calm;1
bored;so;1
bored;mental;1
bored;rocknroll;1
historyawaits;lions;1
whatanhonour;lions;1
rallytherevengers;goodtimes;1
rallytherevengers;revengebts;1
rallytherevengers;season3iscoming;1
beergarden;lions;1
beergarden;alldayer;1
beergarden;town;1
beergarden;girls;1
hype;lions;1
hype;glasto;1
dalkey;lions;1
sportsfest;f1;1
sportsfest;lions;1
suftum;lions;2
lionsxii;lions;2
history;lions;2
sebawilford;lions;1
walvlio;lions;1
lads;lions;1
lads;legends;1
lionsrugby;arcticmonkeys;1
hearthemroar;lions;1
enforcers;lions;1
massive;lions;1
massive;sexymeffs;1
massive;legends;1
massive;teamsowhat;1
britishlions;lions;1
lionne;lions;1
sicknight;glasto;1
heyjude;lions;1
boom;lions;2
boom;pow;1
boom;bish;1
boom;bosh;1
boom;legends;1
lionsvoz;lions;2
lionsvoz;notgettingmuchdone;1
lionsvoz;comeonyoulions;1
workrate;lions;1
rawww;lions;1
doitforyourparentsyourschool;itswhatyoudreamedabout;2
doitforyourparentsyourschool;doitforau;2
learning;lions;3
lamangaclub;sil;1
lamangaclub;lions;1
topboozer;lions;1
letour;f1;1
letour;lions;1
compose;lions;1
compose;arranger;1
overtoyoulove;lions;1
awful;lions;1
awful;glastonbury2013live;1
awful;glasto;1
bbclions;lions;1
poweroffour;lions;1
girlsblouses;wallabies;1
girlsblouses;lions;1
butterfingers;lions;1
bigpush;lions;1
bigpush;lionsby50;1
eggchasers;lions;1
senseofhumour;lions;1
oaf;lions;1
proud;british;1
proud;lions;1
proud;brave;1
proud;equality;1
proud;pride;2
proud;hoods;1
proud;nnnpride;1
proud;graduation;1
proud;crying;1
proud;bet;1
proud;loser;1
proud;so;1
proud;loveyous;2
proud;pisstake;1
proud;gay;1
proud;determined;1
proud;onwardsandupwards;1
proud;jeliebers;1
proud;glastonbury2013;5
aussie;wallabies;1
aussie;lions;1
liveonmsn;lions;1
southafrica;australia;1
southafrica;ssrugby;1
southafrica;lions;1
letskickaussiebutt;lions;1
tdf100;f1;1
tdf100;lions;1
tdf100;glasto;1
radio1roadshow2013;glasto;1
britishandirishlions;lions;1
smashngrab;lions;1
ssrugby;lions;1
ipad;lions;1
ipad;wedding;1
ipad;rugby;1
ipad;skygo;1
ipad;lionshsbc;1
ipad;nextyear;1
ipad;nba;1
ipad;champs;1
ipad;nba2k;1
ipad;lakecity;1
ipad;lakers;1
ipad;kobe;1
cantheartheradio;lions;1
gottalovehim;lions;1
gottalovehim;bowe;1
commitment;lions;1
commitment;irfu;1
smashed;lions;3
tommybowereturns;standtogether;1
tommybowereturns;lions;1
lionsanthem;lions;1
cheekybackhand;lions;1
portugal;australia;1
portugal;lospumas7s;1
portugal;lions;1
portugal;lisboa;1
portugal;legends;1
portugal;throwback;1
rumshack;glasto;4
rumshack;beleavis;3
jammybastard;glastonbury2013;1
jammybastard;lovinglife;1
jammybastard;arcticmonkeys;1
hustle;lions;1
timing;lions;1
brick;lions;1
farneyarmy;lions;1
slingbox;skysports;7
slingbox;lions;7
beale;lions2013;1
beale;ssrugby;1
beale;lions;1
anotherwinner;lions;1
stressful;lions;1
radiocymru;lions;1
sickipedia;lions;1
hardrockcalling;lions;1
hardrockcalling;glasto;1
hardrockcalling;london;4
meeeeoowwwwwwwn;lions;1
gametime;lions;2
ha;lions;1
whothehellareyou;yeahheisgood;2
whothehellareyou;wegetit;2
whothehellareyou;lions;2
camaraderie;pride;1
camaraderie;lions;1
firstworldproblems;lions;1
firstworldproblems;glasto;1
firstworldproblems;gutted;1
firstworldproblems;jealous;1
godsmacked;lions;1
twitter;lions;3
twitter;california;1
twitter;latenight;1
twitter;thevalle;1
twitter;chill;1
twitter;woodley;1
twitter;sfv;1
twitter;goodtimes;1
twitter;follow;5
twitter;pheeders;1
twitter;sociali_media;1
twitter;hi;2
twitter;amazing;2
twitter;fa;1
twitter;geeafuck;1
twitter;glasto;1
twitter;madcount;1
twitter;naw;1
twitter;beer;1
twitter;mashtag;1
twitter;stones;3
twitter;trending;3
twitter;topic;3
twitter;nederland;2
twitter;nltrend;2
twitter;various;2
twitter;from;2
twitter;all;2
twitter;smell;2
twitter;our;2
twitter;talk;2
twitter;welcome;2
twitter;like;2
twitter;because;2
twitter;cars;2
twitter;orioles;1
twitter;this;2
twitter;suffer;2
twitter;disorders;2
twitter;to;2
twitter;we;2
twitter;mental;2
twitter;rotterdam;1
twitter;instagram;4
twitter;fanpage;4
twitter;teamfollowback;7
twitter;nowplaying;7
twitter;igetannoyedwhenpeople;3
twitter;teamretweet;3
twitter;genious;3
comeonleigh;lions;1
coconutpower;lions;1
destruction;lions;1
breadofheaven;lions;2
breadofheaven;headwhereithurts;1
giveittomako;serieswhitewash;1
giveittomako;lions;1
galway;lions;1
butterfly;lions;1
saltoftheearth;lions;1
hellacool;lions;1
hellacool;fuckit;1
falcons;lions;1
eyestooclosetogether;lions;1
topclasssport;lions;1
lmkladiesfootball;lions;1
lmkladiesfootball;feileteams;1
lmkladiesfootball;lmkcamogie;1
lmkladiesfootball;lmkfootballers;1
wales;lions;5
beerfest;seaofred;1
beerfest;lions;1
beerfest;lambmadras;1
beerfest;glasto;1
beerfest;ampthill;1
beerfest;rugbyclub;1
monaghangaa;tdf;1
monaghangaa;lions;1
gameplan;lions;1
c;lions;1
optimistic;lions;1
unlucky;lions;3
unlucky;gutted;1
unlucky;dubai;1
unlucky;dealwithit;1
unlucky;enjoy;1
unlucky;jealous;1
unlucky;unfair;1
unlucky;burgled;1
unlucky;bythewayimsureijustsawamaninyourhouse;1
unlucky;devd;1
joropo;festival;1
joropo;festivaldejoropo;1
joropo;meta;1
joropo;colombia;1
joropo;villavicencio;1
bosh;lions;1
30yearsofhurtneverstoppedmedreaming;goonlads;1
30yearsofhurtneverstoppedmedreaming;lions;1
startingsavingnow;lions;1
sonotthesame;lions;1
itsintheblood;lions;1
rarrrgh;lions;1
hilarious;lions;1
hilarious;stonesglasto;1
toomuchsport;lions;1
halfpennygetinmylife;lions;1
totaldisaster;lions;1
multitasking;lions;1
multitasking;hotpink;1
precedentset;lions;1
intense;lions;1
mashemup;lions;1
bilions;lions;1
loadofshit;lions;1
msnlions;a;1
msnlions;lions;1
daman;lions;1
daman;bod;1
chilledsaturday;lions;1
noidea;professorgreen;1
noidea;getlucky;1
craig;lions;1
startasyoumeantogoon;lions;1
cymruambyth;lions;2
channelhopping;lions;1
channelhopping;motogp;1
ecbu2013;lions;1
odriscoll;lions;1
noaverageplayers;lions;1
yauc;seibu;1
yauc;lions;1
courtsmetrage;festival;1
courtsmetrage;7emartdulys;1
courtsmetrage;courtmetrage;1
eyestrain;lions;1
bounceback;lions;1
djokovic;robson;1
djokovic;tdf;1
djokovic;lions;1
joubert;lions;2
inplay;lions;1
tgis;goodtimes;1
tgis;cocktails;1
quins;lions;1
animal;lions;1
animal;huge;1
animal;hybrid;1
animal;liger;1
animal;wow;1
animal;omfg;1
animal;speechless;1
animal;big;1
animal;holy;1
animal;true;1
animal;cool;1
animal;soamazing;1
animal;tiger;1
animal;lion;1
animal;legit;1
animal;glasto;1
red;lions;1
happy50thbigmike;lions;1
workingwanker;lions;1
representing;lions;1
representing;walsall;1
footballisshit;lions;1
internationalpolo;glasto;2
internationalpolo;wimbledon;2
internationalpolo;trinitypark;2
internationalpolo;lionstour;2
eggchase;lions;1
masterofthekickingtee;lions;1
afl;wimbeldon;1
afl;tour;1
afl;lions;1
famousfan;lions;1
nakedlunch;glasto;1
johnnymarr;glasto;14
johnnymarr;primalscream;1
johnnymarr;glastonbury13;2
johnnymarr;fib;1
johnnymarr;fib2013;1
johnnymarr;newtown;1
johnnymarr;legend;2
johnnymarr;glastonbury2013live;1
arcticmonkeysglastonbury;arcticmonkeys;1
prettyvisitors;alexturner;2
prettyvisitors;arcticmonkeys;2
next2you;featuring;4
next2you;enjoy;4
next2you;musicnews;4
next2you;outnow;4
next2you;ginag;4
next2you;itunes;4
next2you;vigilante;4
wimbeldon;glastonbury2013;1
treefelling;glasto;1
treefelling;wimbledon;1
treefelling;nightout;1
treefelling;silverstone;1
notglasto;glasto;1
ts;arcticmonkeys;1
thisisforthepoor;glastonbury2013;1
whateverpeoplesayiamthatswhatimnot;arcticmonkeys;1
littlebootsdisco;lbdsoundsystem;2
littlebootsdisco;glasto;2
peaceandpout;whenindoubt;1
peaceandpout;arcticmonkeys;1
daftside;daftpunk;1
daftside;getlucky;1
yeeeessss;arcticmonkeysglastonbury;1
mlg;glasto;1
mlg;powertothenerd;1
mlg;chaseandstatus;1
lifestyle;goodtimes;1
lifestyle;love;1
lifestyle;london;1
hamsterscage;goodtimes;1
hamsterscage;figarosbarbers;1
getin;party;1
getin;drinkingbootson;1
getin;goodtimes;1
getin;legends;1
wimbledon13;f1;1
wimbledon13;glastonbury2013;1
wimbledon13;britishlions;1
wimbledon13;glastonbury13;1
wimbledon13;amazing;1
wimbledon13;inawe;1
gone;faded;1
gone;getlikeme;1
gone;firstvideo;1
gone;goodtimes;1
brilliant;arcticmonkeys;1
brilliant;gladitsnotinoklahoma;1
brilliant;amazeballs;1
brilliant;philadelphia;1
friend;party;3
friend;funny;1
friend;instalike;1
friend;goodtimes;1
friend;daisy;1
friend;arcticmonkeys;1
friend;bestfriend;1
friend;chill;1
friend;swag;1
friend;t;1
friend;hoodie;1
friend;cool;1
friend;old;1
friend;years;1
friend;dancing;1
friend;dance;1
friend;alcohol;2
friend;even;1
friend;not;1
friend;time;1
friend;drink;1
friend;crunk;1
friend;cross;1
friend;drunk;1
friend;amazing;1
friend;friends;1
dancing;goodtimes;1
dancing;goodti;1
musicnews;the730project;4
musicnews;rock;1
musicnews;metallica;1
musicnews;celebritynews;1
musicnews;homenonfeat;1
musicnews;starpulseexclusives;1
teddypicker;arcticmonkeys;2
hebleeds;goodtimes;1
hebleeds;ooooossssshhhhh;1
hebleeds;goldfinger;1
greatnight;greatpeople;3
greatnight;goodtimes;3
chill;getlucky;1
chill;music;1
chill;twodoorcinemaclub;1
understatement;glasto2005;1
understatement;glasto;1
marijuana;cp;1
marijuana;arcticmonkeys;1
sneha;fun;1
sneha;cousin;1
sneha;otherhalf;1
sneha;chilling;1
sneha;sleepover;1
sneha;minime;1
sneha;summer;1
sneha;goodtimes;1
sneha;littlesis;1
monkeys;glasto;1
beyonce;goodtimes;1
beyonce;eden;1
beyonce;ihop;1
photoblog;goodtimes;1
photoblog;photos;1
photoblog;nz;1
photoblog;photography;1
am5;glastonbury2013;2
am5;liveatglastonbury;2
am5;acoustic;1
am5;cover;1
am5;arcticmonkeys;1
fuckingamazing;arcticmonkeys;1
highschool;cheerleading;1
highschool;goodtimes;1
highschool;throwback;1
trying;fun;1
trying;kids;1
trying;gardening;1
trying;instavideo;1
trying;first;1
trying;goodtimes;1
amazingtime;day3;4
amazingtime;edcvegas;4
amazingtime;goodtimes;4
amazingtime;edc;4
updates;goodtimes;1
hot;alexturner;1
hot;arcticmonkeys;1
hot;sunshine;1
hot;ibizababy;1
hot;ibiza;1
hot;backyard;1
hot;stones;1
hot;pool;1
hot;swim;1
hot;summer;1
hot;vines;1
hot;igers_canada;1
hot;rocks;1
hot;homesweethome;1
hot;fruit;1
hot;grapes;1
hot;swimming;1
hot;everygirlsdream;1
hot;weekend;1
hot;music;1
hot;party;1
hot;travel;1
hot;photo;1
hot;nature;1
hot;repost;1
hot;amazing;1
hot;loveyou;1
hot;perfect;1
hot;beaut;1
hot;unreal;1
thebestoffriends;goodtimes;1
thebestoffriends;neveradullmoment;1
woolfest;glasto;1
bbc3;glasto;39
bbc3;haim;2
bbc3;glastonburyfest;1
bbc3;glastosofa;2
bbc3;benhoward;1
bbc3;glastonbury13;1
bbc3;bbc4;1
bbc3;mavstwin;1
bbc3;shite;1
bbc3;handthing;6
bbc3;glasto13;4
bbc3;notyoursong;1
bbc3;glastonbury2013;2
bbc3;twodoorcinemaclub;2
bbc3;twonewsongs;1
bbc3;glastobury;1
bbc3;stoptalking;1
bbc3;rockwerchter;1
bbc3;goback;1
bbc3;twodoor;1
bbc3;singalong;2
bbc3;youth;1
bbc3;swearing;1
bbc3;looksfuckinamazin;1
bbc3;jealous;1
bbc3;mavericksabre;1
bbc3;inloveeeee;1
bbc3;inlove;1
bbc3;watchyabassbins;1
bbc3;cabinetpushas;1
bbc3;dnb;1
bbc3;basswarlords;1
bbc3;chaseandstatusglasto;1
bbc3;gutted;1
bbc3;goodnews;1
bbc3;russellhoward;1
bbc3;chasenstatus;1
bbc3;galstonbury;1
bbc3;glastonbury2013live;1
bbc3;chaseandstatus;3
bbc3;zap;1
bbc3;stones;1
bbc3;thatsmorelikeit;1
bbc3;chase;2
bbc3;chasingstatus;1
bbc3;familyguy;1
bbc3;lol;1
acdc;rollingstones;1
acdc;airbourne;1
acdc;jackdaniels;1
acdc;deche;1
acdc;motörhead;1
acdc;nirvana;1
acdc;shirt;1
acdc;creamsoda;1
acdc;billyeight;1
acdc;tripleplayweekend;1
acdc;pinkfloyd;1
acdc;stones;1
acdc;hendrix;1
acdc;queen;1
acdc;vanhalen;1
acdc;aerosmith;1
dizzierascal;glastomaze;3
dizzierascal;glasto2013;3
dizzierascal;dizzie;3
dizzierascal;pyramidstage;3
dizzierascal;glastonbury2013;1
dizzierascal;mental;1
ohmygod;goodtimes;1
moet;goodtimes;1
drfcfamily;goodtimes;2
lookout;glasto;1
glastomaze;kullyoflage;2
glastomaze;glasto2013;2
glastomaze;professorgreen;1
glastomaze;pyramidstage;2
glastomaze;guardian;1
ou;dd101;1
ou;glasto;1
gaysian;gay;1
gaysian;happyhour;1
gaysian;goodtimes;1
gaysian;fiestacantina;1
gaysian;weho;1
crazyp;futureboogie;1
crazyp;glasto;1
truefan;arcticmonkeys;1
williamsgreen;glasto;7
curlyhair;blonde;1
curlyhair;summer;1
curlyhair;pinklips;1
curlyhair;goodtimes;1
festivals;glasto;1
festivals;kidfriendly;1
splat;glasto;1
putrajaya;exercise;1
putrajaya;bicycle;1
putrajaya;goodtimes;1
putrajaya;evening;1
betweekend;photobombed;1
betweekend;goodtimes;1
betweekend;betexperience;1
betweekend;funwithfriends;1
theotherstage;glasto;4
theotherstage;justsaying;1
thattimeofyearalready;tourdefrance2013;1
thattimeofyearalready;goodtimes;1
dipiazzas;theexpanders;1
dipiazzas;ezzrahmusic;1
dipiazzas;juanlove;1
dipiazzas;beyondisight;1
dipiazzas;longbeachca;1
dipiazzas;goodtimes;1
hedonism;glastonbury2013;1
hometown;sheff;1
hometown;lad;1
hometown;arcticmonkeys;1
goinbackto505;arcticmonkeys;1
geekin;goodtimes;1
linkinpark;goodtimes;2
blurredlines;greattiming;1
blurredlines;getlucky;1
stud;alexturner;2
stud;arcticmonkeys;2
stud;amazingvoice;2
arctics;arcticmonkeys;1
somuchfun;goodtimes;1
somuchfun;mademylife;1
grad2013;goodtimes;1
prettyinpink;turntup;1
prettyinpink;nyc;1
prettyinpink;goodtimes;1
prettyinpink;princesskay;1
bali;goodtimes;2
bbciplayer;arcticmonkeys;1
bbciplayer;prosciutto;1
bbciplayer;glasto;2
bbciplayer;primalscream;1
bbciplayer;stones;1
bbciplayer;monkfish;1
bbciplayer;kitchen;1
bbciplayer;radio6;1
bbciplayer;dissappointed;1
hungry;goodtimes;3
hungry;friends;1
hungry;family;2
hungry;breakfast;2
hungry;youthful;1
hungry;glasto;1
hungry;free;1
longbow;pyramidstage;2
instalove;goodmemories;1
instalove;instanice;1
instalove;goodmoments;1
instalove;papis;1
instalove;goodtimes;2
instalove;instalerfect;1
instalove;mixedemo;1
instalove;besties;1
instalove;friendsforlife;1
instalove;bdaydrinks;1
instalove;beautiful;2
instalove;girl;2
instalove;instabeautiful;2
instalove;boring;2
instalove;go;2
instalove;pretty;2
instalove;nice;2
instalove;vega;2
instalove;model;2
instalove;spain;2
instalove;amazing;2
instalove;me;2
glastonburyfestival;glastochat;1
glastonburyfestival;glastonbury2013;1
glastonburyfestival;glasto;1
ferrara;sottolestelle;1
ferrara;arcticmonkeys;1
glastonburyrecap;arcticmonkeys;1
europe;belgium;1
europe;eurostar;1
europe;holiday;1
europe;goodtimes;1
europe;euro;1
europe;brussels;1
kissfm;goodtimes;1
kissfm;ct13;1
kissfm;wishiwasthere;1
kissfm;amazing;1
fridaynight;work;1
fridaynight;goodtimes;1
fridaynight;friends;1
ukg;goodtimes;1
ukg;kisstory;1
betyoulookgoodonthedancefloor;arcticmonkeys;1
shots;drink;1
shots;wasted;1
shots;faded;1
shots;whitegirlwasted;1
shots;drunk;2
shots;drank;1
shots;goodtimes;2
shots;friends;2
shots;greenhouse;1
shots;nyc;1
shots;celebrate;1
shots;her;1
shots;love;1
shots;glasgow;1
shots;best;1
shots;night;1
shots;campus;1
shots;out;1
shots;amazing;1
thevaccines;jakebugg;1
thevaccines;arcticmonkeys;2
thevaccines;roma;1
thevaccines;crystalcastles;1
